date,request,memory,cpu
4/18/2019 17:35,931308,17.35%,46.57%
4/18/2019 17:40,922752,17.31%,46.14%
4/18/2019 17:45,911089,17.25%,45.55%
4/18/2019 17:50,901220,17.21%,45.06%
4/18/2019 17:55,849735,16.97%,42.49%
4/18/2019 18:00,780940,16.64%,39.05%
4/18/2019 18:05,757104,16.53%,37.86%
4/18/2019 18:10,743612,16.47%,37.18%
4/18/2019 18:15,728249,16.40%,36.41%
4/18/2019 18:20,708024,16.30%,35.40%
4/18/2019 18:25,669875,16.13%,33.49%
4/18/2019 18:30,629034,15.94%,31.45%
4/18/2019 18:35,629746,15.94%,31.49%
4/18/2019 18:40,613558,15.86%,30.68%
4/18/2019 18:45,622014,15.90%,31.10%
4/18/2019 18:50,623810,15.91%,31.19%
4/18/2019 18:55,615453,15.87%,30.77%
4/18/2019 19:00,591837,15.76%,29.59%
4/18/2019 19:05,589008,15.75%,29.45%
4/18/2019 19:10,572211,15.67%,28.61%
4/18/2019 19:15,568527,15.65%,28.43%
4/18/2019 19:20,565057,15.64%,28.25%
4/18/2019 19:25,552473,15.58%,27.62%
4/18/2019 19:30,541151,15.53%,27.06%
4/18/2019 19:35,529523,15.47%,26.48%
4/18/2019 19:40,537540,15.51%,26.88%
4/18/2019 19:45,519062,15.42%,25.95%
4/18/2019 19:50,509713,15.38%,25.49%
4/18/2019 19:55,495112,15.31%,24.76%
4/18/2019 20:00,494274,15.31%,24.71%
4/18/2019 20:05,478342,15.23%,23.92%
4/18/2019 20:10,461629,15.15%,23.08%
4/18/2019 20:15,465942,15.17%,23.30%
4/18/2019 20:20,472472,15.20%,23.62%
4/18/2019 20:25,443367,15.07%,22.17%
4/18/2019 20:30,445007,15.08%,22.25%
4/18/2019 20:35,440921,15.06%,22.05%
4/18/2019 20:40,431466,15.01%,21.57%
4/18/2019 20:45,404738,14.89%,20.24%
4/18/2019 20:50,393081,14.83%,19.65%
4/18/2019 20:55,375437,14.75%,18.77%
4/18/2019 21:00,374942,14.75%,18.75%
4/18/2019 21:05,363850,14.70%,18.19%
4/18/2019 21:10,347611,14.62%,17.38%
4/18/2019 21:15,330344,14.54%,16.52%
4/18/2019 21:20,312127,14.46%,15.61%
4/18/2019 21:25,312568,14.46%,15.63%
4/18/2019 21:30,301182,14.41%,15.06%
4/18/2019 21:35,289404,14.35%,14.47%
4/18/2019 21:40,287338,14.34%,14.37%
4/18/2019 21:45,266469,14.24%,13.32%
4/18/2019 21:50,239646,14.12%,11.98%
4/18/2019 21:55,154013,13.72%,7.70%
4/18/2019 22:00,115685,13.54%,5.78%
4/18/2019 22:05,90407,13.42%,4.52%
4/18/2019 22:10,89143,13.42%,4.46%
4/18/2019 22:15,76092,13.36%,3.80%
4/18/2019 22:20,68609,13.32%,3.43%
4/18/2019 22:25,80378,13.38%,4.02%
4/18/2019 22:30,75110,13.35%,3.76%
4/18/2019 22:35,68706,13.32%,3.44%
4/18/2019 22:40,61393,13.29%,3.07%
4/18/2019 22:45,60081,13.28%,3.00%
4/18/2019 22:50,52339,13.24%,2.62%
4/18/2019 22:55,55680,13.26%,2.78%
4/18/2019 23:00,53449,13.25%,2.67%
4/18/2019 23:05,45637,13.21%,2.28%
4/18/2019 23:10,61628,13.29%,3.08%
4/18/2019 23:15,63014,13.29%,3.15%
4/18/2019 23:20,55950,13.26%,2.80%
4/18/2019 23:25,40651,13.19%,2.03%
4/18/2019 23:30,41303,13.19%,2.07%
4/18/2019 23:35,55499,13.26%,2.77%
4/18/2019 23:40,37583,13.18%,1.88%
4/18/2019 23:45,47553,13.22%,2.38%
4/18/2019 23:50,33135,13.15%,1.66%
4/18/2019 23:55,32149,13.15%,1.61%
4/19/2019 0:00,42146,13.20%,2.11%
4/19/2019 0:05,28226,13.13%,1.41%
4/19/2019 0:10,40088,13.19%,2.00%
4/19/2019 0:15,40459,13.19%,2.02%
4/19/2019 0:20,33141,13.15%,1.66%
4/19/2019 0:25,40338,13.19%,2.02%
4/19/2019 0:30,42384,13.20%,2.12%
4/19/2019 0:35,26092,13.12%,1.30%
4/19/2019 0:40,25636,13.12%,1.28%
4/19/2019 0:45,38238,13.18%,1.91%
4/19/2019 0:50,28677,13.13%,1.43%
4/19/2019 0:55,33068,13.15%,1.65%
4/19/2019 1:00,39922,13.19%,2.00%
4/19/2019 1:05,27121,13.13%,1.36%
4/19/2019 1:10,24255,13.11%,1.21%
4/19/2019 1:15,23363,13.11%,1.17%
4/19/2019 1:20,28806,13.13%,1.44%
4/19/2019 1:25,35916,13.17%,1.80%
4/19/2019 1:30,30788,13.14%,1.54%
4/19/2019 1:35,19194,13.09%,0.96%
4/19/2019 1:40,34044,13.16%,1.70%
4/19/2019 1:45,23496,13.11%,1.17%
4/19/2019 1:50,36009,13.17%,1.80%
4/19/2019 1:55,24932,13.12%,1.25%
4/19/2019 2:00,31052,13.14%,1.55%
4/19/2019 2:05,20122,13.09%,1.01%
4/19/2019 2:10,27204,13.13%,1.36%
4/19/2019 2:15,25948,13.12%,1.30%
4/19/2019 2:20,29227,13.14%,1.46%
4/19/2019 2:25,22495,13.10%,1.12%
4/19/2019 2:30,33668,13.16%,1.68%
4/19/2019 2:35,18646,13.09%,0.93%
4/19/2019 2:40,17958,13.08%,0.90%
4/19/2019 2:45,33943,13.16%,1.70%
4/19/2019 2:50,29644,13.14%,1.48%
4/19/2019 2:55,18025,13.08%,0.90%
4/19/2019 3:00,19717,13.09%,0.99%
4/19/2019 3:05,24333,13.11%,1.22%
4/19/2019 3:10,17787,13.08%,0.89%
4/19/2019 3:15,33263,13.16%,1.66%
4/19/2019 3:20,28244,13.13%,1.41%
4/19/2019 3:25,26971,13.13%,1.35%
4/19/2019 3:30,27695,13.13%,1.38%
4/19/2019 3:35,19723,13.09%,0.99%
4/19/2019 3:40,30690,13.14%,1.53%
4/19/2019 3:45,25873,13.12%,1.29%
4/19/2019 3:50,33189,13.15%,1.66%
4/19/2019 3:55,32785,13.15%,1.64%
4/19/2019 4:00,14979,13.07%,0.75%
4/19/2019 4:05,23413,13.11%,1.17%
4/19/2019 4:10,20794,13.10%,1.04%
4/19/2019 4:15,14983,13.07%,0.75%
4/19/2019 4:20,33409,13.16%,1.67%
4/19/2019 4:25,28548,13.13%,1.43%
4/19/2019 4:30,30538,13.14%,1.53%
4/19/2019 4:35,31081,13.15%,1.55%
4/19/2019 4:40,33534,13.16%,1.68%
4/19/2019 4:45,27275,13.13%,1.36%
4/19/2019 4:50,16292,13.08%,0.81%
4/19/2019 4:55,15446,13.07%,0.77%
4/19/2019 5:00,23124,13.11%,1.16%
4/19/2019 5:05,21452,13.10%,1.07%
4/19/2019 5:10,27677,13.13%,1.38%
4/19/2019 5:15,30284,13.14%,1.51%
4/19/2019 5:20,26223,13.12%,1.31%
4/19/2019 5:25,17572,13.08%,0.88%
4/19/2019 5:30,18054,13.08%,0.90%
4/19/2019 5:35,17970,13.08%,0.90%
4/19/2019 5:40,17302,13.08%,0.87%
4/19/2019 5:45,24656,13.12%,1.23%
4/19/2019 5:50,29694,13.14%,1.48%
4/19/2019 5:55,30163,13.14%,1.51%
4/19/2019 6:00,35022,13.16%,1.75%
4/19/2019 6:05,21866,13.10%,1.09%
4/19/2019 6:10,22260,13.10%,1.11%
4/19/2019 6:15,34555,13.16%,1.73%
4/19/2019 6:20,28013,13.13%,1.40%
4/19/2019 6:25,31202,13.15%,1.56%
4/19/2019 6:30,36997,13.17%,1.85%
4/19/2019 6:35,24968,13.12%,1.25%
4/19/2019 6:40,20748,13.10%,1.04%
4/19/2019 6:45,21313,13.10%,1.07%
4/19/2019 6:50,28643,13.13%,1.43%
4/19/2019 6:55,29651,13.14%,1.48%
4/19/2019 7:00,42928,13.20%,2.15%
4/19/2019 7:05,31471,13.15%,1.57%
4/19/2019 7:10,33125,13.15%,1.66%
4/19/2019 7:15,45763,13.21%,2.29%
4/19/2019 7:20,41476,13.19%,2.07%
4/19/2019 7:25,38601,13.18%,1.93%
4/19/2019 7:30,38940,13.18%,1.95%
4/19/2019 7:35,64028,13.30%,3.20%
4/19/2019 7:40,71823,13.34%,3.59%
4/19/2019 7:45,76906,13.36%,3.85%
4/19/2019 7:50,136663,13.64%,6.83%
4/19/2019 7:55,271251,14.27%,13.56%
4/19/2019 8:00,289209,14.35%,14.46%
4/19/2019 8:05,297255,14.39%,14.86%
4/19/2019 8:10,334538,14.56%,16.73%
4/19/2019 8:15,387337,14.81%,19.37%
4/19/2019 8:20,465611,15.17%,23.28%
4/19/2019 8:25,586343,15.74%,29.32%
4/19/2019 8:30,650379,16.04%,32.52%
4/19/2019 8:35,728140,16.40%,36.41%
4/19/2019 8:40,772987,16.61%,38.65%
4/19/2019 8:45,826092,16.86%,41.30%
4/19/2019 8:50,864291,17.03%,43.21%
4/19/2019 8:55,918702,17.29%,45.94%
4/19/2019 9:00,940468,17.39%,47.02%
4/19/2019 9:05,971996,17.54%,48.60%
4/19/2019 9:10,974731,17.55%,48.74%
4/19/2019 9:15,1007705,17.70%,50.39%
4/19/2019 9:20,1029097,17.80%,51.45%
4/19/2019 9:25,1039534,17.85%,51.98%
4/19/2019 9:30,1049562,17.90%,52.48%
4/19/2019 9:35,1077679,18.03%,53.88%
4/19/2019 9:40,1075872,18.02%,53.79%
4/19/2019 9:45,1100840,18.14%,55.04%
4/19/2019 9:50,1109264,18.18%,55.46%
4/19/2019 9:55,1109280,18.18%,55.46%
4/19/2019 10:00,1123253,18.24%,56.16%
4/19/2019 10:05,1137016,18.31%,56.85%
4/19/2019 10:10,1122133,18.24%,56.11%
4/19/2019 10:15,1129307,18.27%,56.47%
4/19/2019 10:20,1113699,18.20%,55.68%
4/19/2019 10:25,1097953,18.12%,54.90%
4/19/2019 10:30,1121415,18.23%,56.07%
4/19/2019 10:35,1102297,18.14%,55.11%
4/19/2019 10:40,1104908,18.16%,55.25%
4/19/2019 10:45,1075897,18.02%,53.79%
4/19/2019 10:50,1096911,18.12%,54.85%
4/19/2019 10:55,1131446,18.28%,56.57%
4/19/2019 11:00,1135090,18.30%,56.75%
4/19/2019 11:05,1133215,18.29%,56.66%
4/19/2019 11:10,1129672,18.27%,56.48%
4/19/2019 11:15,1141385,18.33%,57.07%
4/19/2019 11:20,1091881,18.10%,54.59%
4/19/2019 11:25,1070822,18.00%,53.54%
4/19/2019 11:30,1075093,18.02%,53.75%
4/19/2019 11:35,1051870,17.91%,52.59%
4/19/2019 11:40,1048578,17.89%,52.43%
4/19/2019 11:45,1041126,17.86%,52.06%
4/19/2019 11:50,1003789,17.68%,50.19%
4/19/2019 11:55,940798,17.39%,47.04%
4/19/2019 12:00,916732,17.28%,45.84%
4/19/2019 12:05,885104,17.13%,44.26%
4/19/2019 12:10,869407,17.06%,43.47%
4/19/2019 12:15,835768,16.90%,41.79%
4/19/2019 12:20,829153,16.87%,41.46%
4/19/2019 12:25,764468,16.57%,38.22%
4/19/2019 12:30,741960,16.46%,37.10%
4/19/2019 12:35,719273,16.36%,35.96%
4/19/2019 12:40,695536,16.25%,34.78%
4/19/2019 12:45,713259,16.33%,35.66%
4/19/2019 12:50,714391,16.33%,35.72%
4/19/2019 12:55,745002,16.48%,37.25%
4/19/2019 13:00,677351,16.16%,33.87%
4/19/2019 13:05,672943,16.14%,33.65%
4/19/2019 13:10,680840,16.18%,34.04%
4/19/2019 13:15,660882,16.08%,33.04%
4/19/2019 13:20,655603,16.06%,32.78%
4/19/2019 13:25,663315,16.10%,33.17%
4/19/2019 13:30,707625,16.30%,35.38%
4/19/2019 13:35,717504,16.35%,35.88%
4/19/2019 13:40,715444,16.34%,35.77%
4/19/2019 13:45,726560,16.39%,36.33%
4/19/2019 13:50,762515,16.56%,38.13%
4/19/2019 13:55,845459,16.95%,42.27%
4/19/2019 14:00,918616,17.29%,45.93%
4/19/2019 14:05,948282,17.43%,47.41%
4/19/2019 14:10,982663,17.59%,49.13%
4/19/2019 14:15,1019171,17.76%,50.96%
4/19/2019 14:20,1046565,17.88%,52.33%
4/19/2019 14:25,1067099,17.98%,53.35%
4/19/2019 14:30,1107619,18.17%,55.38%
4/19/2019 14:35,1115936,18.21%,55.80%
4/19/2019 14:40,1129801,18.27%,56.49%
4/19/2019 14:45,1118815,18.22%,55.94%
4/19/2019 14:50,1119975,18.23%,56.00%
4/19/2019 14:55,1167607,18.45%,58.38%
4/19/2019 15:00,1160901,18.42%,58.05%
4/19/2019 15:05,1155177,18.39%,57.76%
4/19/2019 15:10,1160256,18.41%,58.01%
4/19/2019 15:15,1147271,18.35%,57.36%
4/19/2019 15:20,1131953,18.28%,56.60%
4/19/2019 15:25,1136726,18.30%,56.84%
4/19/2019 15:30,1132513,18.29%,56.63%
4/19/2019 15:35,1114885,18.20%,55.74%
4/19/2019 15:40,1103982,18.15%,55.20%
4/19/2019 15:45,1122143,18.24%,56.11%
4/19/2019 15:50,1125572,18.25%,56.28%
4/19/2019 15:55,1115316,18.20%,55.77%
4/19/2019 16:00,1115755,18.21%,55.79%
4/19/2019 16:05,1109096,18.18%,55.45%
4/19/2019 16:10,1097003,18.12%,54.85%
4/19/2019 16:15,1127238,18.26%,56.36%
4/19/2019 16:20,1105279,18.16%,55.26%
4/19/2019 16:25,1118177,18.22%,55.91%
4/19/2019 16:30,1138456,18.31%,56.92%
4/19/2019 16:35,1090875,18.09%,54.54%
4/19/2019 16:40,1113962,18.20%,55.70%
4/19/2019 16:45,1103971,18.15%,55.20%
4/19/2019 16:50,1115127,18.20%,55.76%
4/19/2019 16:55,1095230,18.11%,54.76%
4/19/2019 17:00,1091662,18.09%,54.58%
4/19/2019 17:05,1055356,17.92%,52.77%
4/19/2019 17:10,1050243,17.90%,52.51%
4/19/2019 17:15,1034520,17.83%,51.73%
4/19/2019 17:20,1029618,17.80%,51.48%
4/19/2019 17:25,1010874,17.72%,50.54%
4/19/2019 17:30,832838,16.89%,41.64%
4/19/2019 17:35,992246,17.63%,49.61%
4/19/2019 17:40,946858,17.42%,47.34%
4/19/2019 17:45,941253,17.39%,47.06%
4/19/2019 17:50,941437,17.39%,47.07%
4/19/2019 17:55,885959,17.13%,44.30%
4/19/2019 18:00,829102,16.87%,41.46%
4/19/2019 18:05,817487,16.81%,40.87%
4/19/2019 18:10,781592,16.65%,39.08%
4/19/2019 18:15,778960,16.64%,38.95%
4/19/2019 18:20,751233,16.51%,37.56%
4/19/2019 18:25,715475,16.34%,35.77%
4/19/2019 18:30,690841,16.22%,34.54%
4/19/2019 18:35,690047,16.22%,34.50%
4/19/2019 18:40,677179,16.16%,33.86%
4/19/2019 18:45,666934,16.11%,33.35%
4/19/2019 18:50,665508,16.11%,33.28%
4/19/2019 18:55,634694,15.96%,31.73%
4/19/2019 19:00,625064,15.92%,31.25%
4/19/2019 19:05,632680,15.95%,31.63%
4/19/2019 19:10,612267,15.86%,30.61%
4/19/2019 19:15,599242,15.80%,29.96%
4/19/2019 19:20,596294,15.78%,29.81%
4/19/2019 19:25,575002,15.68%,28.75%
4/19/2019 19:30,562016,15.62%,28.10%
4/19/2019 19:35,564774,15.64%,28.24%
4/19/2019 19:40,560407,15.62%,28.02%
4/19/2019 19:45,539901,15.52%,27.00%
4/19/2019 19:50,537984,15.51%,26.90%
4/19/2019 19:55,528137,15.46%,26.41%
4/19/2019 20:00,526770,15.46%,26.34%
4/19/2019 20:05,511189,15.39%,25.56%
4/19/2019 20:10,516485,15.41%,25.82%
4/19/2019 20:15,498835,15.33%,24.94%
4/19/2019 20:20,510031,15.38%,25.50%
4/19/2019 20:25,495430,15.31%,24.77%
4/19/2019 20:30,495337,15.31%,24.77%
4/19/2019 20:35,483398,15.26%,24.17%
4/19/2019 20:40,487658,15.28%,24.38%
4/19/2019 20:45,452253,15.11%,22.61%
4/19/2019 20:50,443761,15.07%,22.19%
4/19/2019 20:55,412790,14.93%,20.64%
4/19/2019 21:00,389085,14.82%,19.45%
4/19/2019 21:05,384145,14.79%,19.21%
4/19/2019 21:10,368394,14.72%,18.42%
4/19/2019 21:15,363126,14.69%,18.16%
4/19/2019 21:20,351164,14.64%,17.56%
4/19/2019 21:25,346111,14.62%,17.31%
4/19/2019 21:30,333876,14.56%,16.69%
4/19/2019 21:35,329825,14.54%,16.49%
4/19/2019 21:40,305233,14.42%,15.26%
4/19/2019 21:45,308941,14.44%,15.45%
4/19/2019 21:50,264968,14.24%,13.25%
4/19/2019 21:55,179972,13.84%,9.00%
4/19/2019 22:00,119963,13.56%,6.00%
4/19/2019 22:05,113103,13.53%,5.66%
4/19/2019 22:10,95555,13.45%,4.78%
4/19/2019 22:15,93645,13.44%,4.68%
4/19/2019 22:20,78427,13.37%,3.92%
4/19/2019 22:25,78646,13.37%,3.93%
4/19/2019 22:30,61669,13.29%,3.08%
4/19/2019 22:35,62669,13.29%,3.13%
4/19/2019 22:40,67105,13.31%,3.36%
4/19/2019 22:45,55016,13.26%,2.75%
4/19/2019 22:50,52083,13.24%,2.60%
4/19/2019 22:55,46971,13.22%,2.35%
4/19/2019 23:00,48851,13.23%,2.44%
4/19/2019 23:05,49275,13.23%,2.46%
4/19/2019 23:10,59377,13.28%,2.97%
4/19/2019 23:15,56038,13.26%,2.80%
4/19/2019 23:20,45829,13.21%,2.29%
4/19/2019 23:25,38028,13.18%,1.90%
4/19/2019 23:30,44464,13.21%,2.22%
4/19/2019 23:35,44996,13.21%,2.25%
4/19/2019 23:40,43433,13.20%,2.17%
4/19/2019 23:45,46641,13.22%,2.33%
4/19/2019 23:50,31298,13.15%,1.56%
4/19/2019 23:55,36552,13.17%,1.83%
4/20/2019 0:00,27756,13.13%,1.39%
4/20/2019 0:05,38756,13.18%,1.94%
4/20/2019 0:10,23925,13.11%,1.20%
4/20/2019 0:15,35307,13.16%,1.77%
4/20/2019 0:20,29320,13.14%,1.47%
4/20/2019 0:25,30081,13.14%,1.50%
4/20/2019 0:30,40252,13.19%,2.01%
4/20/2019 0:35,29775,13.14%,1.49%
4/20/2019 0:40,38347,13.18%,1.92%
4/20/2019 0:45,37875,13.18%,1.89%
4/20/2019 0:50,34909,13.16%,1.75%
4/20/2019 0:55,35013,13.16%,1.75%
4/20/2019 1:00,38821,13.18%,1.94%
4/20/2019 1:05,23930,13.11%,1.20%
4/20/2019 1:10,37919,13.18%,1.90%
4/20/2019 1:15,27221,13.13%,1.36%
4/20/2019 1:20,28867,13.13%,1.44%
4/20/2019 1:25,21297,13.10%,1.06%
4/20/2019 1:30,23005,13.11%,1.15%
4/20/2019 1:35,22020,13.10%,1.10%
4/20/2019 1:40,32846,13.15%,1.64%
4/20/2019 1:45,32420,13.15%,1.62%
4/20/2019 1:50,17962,13.08%,0.90%
4/20/2019 1:55,21799,13.10%,1.09%
4/20/2019 2:00,18151,13.08%,0.91%
4/20/2019 2:05,18783,13.09%,0.94%
4/20/2019 2:10,30100,13.14%,1.51%
4/20/2019 2:15,28991,13.14%,1.45%
4/20/2019 2:20,20978,13.10%,1.05%
4/20/2019 2:25,19000,13.09%,0.95%
4/20/2019 2:30,19728,13.09%,0.99%
4/20/2019 2:35,18477,13.09%,0.92%
4/20/2019 2:40,16084,13.08%,0.80%
4/20/2019 2:45,18814,13.09%,0.94%
4/20/2019 2:50,31400,13.15%,1.57%
4/20/2019 2:55,15190,13.07%,0.76%
4/20/2019 3:00,26463,13.12%,1.32%
4/20/2019 3:05,30267,13.14%,1.51%
4/20/2019 3:10,17977,13.08%,0.90%
4/20/2019 3:15,23753,13.11%,1.19%
4/20/2019 3:20,28681,13.13%,1.43%
4/20/2019 3:25,32294,13.15%,1.61%
4/20/2019 3:30,36618,13.17%,1.83%
4/20/2019 3:35,27385,13.13%,1.37%
4/20/2019 3:40,19076,13.09%,0.95%
4/20/2019 3:45,19858,13.09%,0.99%
4/20/2019 3:50,24379,13.11%,1.22%
4/20/2019 3:55,32272,13.15%,1.61%
4/20/2019 4:00,20284,13.09%,1.01%
4/20/2019 4:05,19563,13.09%,0.98%
4/20/2019 4:10,23873,13.11%,1.19%
4/20/2019 4:15,20551,13.10%,1.03%
4/20/2019 4:20,30475,13.14%,1.52%
4/20/2019 4:25,17941,13.08%,0.90%
4/20/2019 4:30,28655,13.13%,1.43%
4/20/2019 4:35,16118,13.08%,0.81%
4/20/2019 4:40,33717,13.16%,1.69%
4/20/2019 4:45,17615,13.08%,0.88%
4/20/2019 4:50,14499,13.07%,0.72%
4/20/2019 4:55,22671,13.11%,1.13%
4/20/2019 5:00,32142,13.15%,1.61%
4/20/2019 5:05,24502,13.11%,1.23%
4/20/2019 5:10,33282,13.16%,1.66%
4/20/2019 5:15,26068,13.12%,1.30%
4/20/2019 5:20,18443,13.09%,0.92%
4/20/2019 5:25,30115,13.14%,1.51%
4/20/2019 5:30,26221,13.12%,1.31%
4/20/2019 5:35,30898,13.14%,1.54%
4/20/2019 5:40,19333,13.09%,0.97%
4/20/2019 5:45,33285,13.16%,1.66%
4/20/2019 5:50,28212,13.13%,1.41%
4/20/2019 5:55,32467,13.15%,1.62%
4/20/2019 6:00,33684,13.16%,1.68%
4/20/2019 6:05,33238,13.16%,1.66%
4/20/2019 6:10,16406,13.08%,0.82%
4/20/2019 6:15,34975,13.16%,1.75%
4/20/2019 6:20,24910,13.12%,1.25%
4/20/2019 6:25,35675,13.17%,1.78%
4/20/2019 6:30,26880,13.13%,1.34%
4/20/2019 6:35,24010,13.11%,1.20%
4/20/2019 6:40,33125,13.15%,1.66%
4/20/2019 6:45,29970,13.14%,1.50%
4/20/2019 6:50,27453,13.13%,1.37%
4/20/2019 6:55,29964,13.14%,1.50%
4/20/2019 7:00,38692,13.18%,1.93%
4/20/2019 7:05,40327,13.19%,2.02%
4/20/2019 7:10,29428,13.14%,1.47%
4/20/2019 7:15,29488,13.14%,1.47%
4/20/2019 7:20,34726,13.16%,1.74%
4/20/2019 7:25,37880,13.18%,1.89%
4/20/2019 7:30,51338,13.24%,2.57%
4/20/2019 7:35,49738,13.23%,2.49%
4/20/2019 7:40,68149,13.32%,3.41%
4/20/2019 7:45,98065,13.46%,4.90%
4/20/2019 7:50,138484,13.65%,6.92%
4/20/2019 7:55,265257,14.24%,13.26%
4/20/2019 8:00,290512,14.36%,14.53%
4/20/2019 8:05,295735,14.38%,14.79%
4/20/2019 8:10,322651,14.51%,16.13%
4/20/2019 8:15,352065,14.64%,17.60%
4/20/2019 8:20,404443,14.89%,20.22%
4/20/2019 8:25,493695,15.30%,24.68%
4/20/2019 8:30,508793,15.37%,25.44%
4/20/2019 8:35,558569,15.61%,27.93%
4/20/2019 8:40,607675,15.84%,30.38%
4/20/2019 8:45,632899,15.95%,31.64%
4/20/2019 8:50,702455,16.28%,35.12%
4/20/2019 8:55,757036,16.53%,37.85%
4/20/2019 9:00,767353,16.58%,38.37%
4/20/2019 9:05,801900,16.74%,40.10%
4/20/2019 9:10,831450,16.88%,41.57%
4/20/2019 9:15,834332,16.89%,41.72%
4/20/2019 9:20,836390,16.90%,41.82%
4/20/2019 9:25,862815,17.03%,43.14%
4/20/2019 9:30,871253,17.07%,43.56%
4/20/2019 9:35,892421,17.16%,44.62%
4/20/2019 9:40,901715,17.21%,45.09%
4/20/2019 9:45,921534,17.30%,46.08%
4/20/2019 9:50,924756,17.32%,46.24%
4/20/2019 9:55,971866,17.54%,48.59%
4/20/2019 10:00,970711,17.53%,48.54%
4/20/2019 10:05,980230,17.57%,49.01%
4/20/2019 10:10,989643,17.62%,49.48%
4/20/2019 10:15,1036774,17.84%,51.84%
4/20/2019 10:20,1008394,17.71%,50.42%
4/20/2019 10:25,1008427,17.71%,50.42%
4/20/2019 10:30,1018332,17.75%,50.92%
4/20/2019 10:35,969242,17.52%,48.46%
4/20/2019 10:40,996885,17.65%,49.84%
4/20/2019 10:45,1009118,17.71%,50.46%
4/20/2019 10:50,1018565,17.75%,50.93%
4/20/2019 10:55,999055,17.66%,49.95%
4/20/2019 11:00,988920,17.61%,49.45%
4/20/2019 11:05,995189,17.64%,49.76%
4/20/2019 11:10,970745,17.53%,48.54%
4/20/2019 11:15,956643,17.46%,47.83%
4/20/2019 11:20,971784,17.53%,48.59%
4/20/2019 11:25,972604,17.54%,48.63%
4/20/2019 11:30,944036,17.41%,47.20%
4/20/2019 11:35,912623,17.26%,45.63%
4/20/2019 11:40,925934,17.32%,46.30%
4/20/2019 11:45,932377,17.35%,46.62%
4/20/2019 11:50,925018,17.32%,46.25%
4/20/2019 11:55,905948,17.23%,45.30%
4/20/2019 12:00,864044,17.03%,43.20%
4/20/2019 12:05,859587,17.01%,42.98%
4/20/2019 12:10,828149,16.86%,41.41%
4/20/2019 12:15,799027,16.73%,39.95%
4/20/2019 12:20,773453,16.61%,38.67%
4/20/2019 12:25,750406,16.50%,37.52%
4/20/2019 12:30,711062,16.32%,35.55%
4/20/2019 12:35,720155,16.36%,36.01%
4/20/2019 12:40,698876,16.26%,34.94%
4/20/2019 12:45,688604,16.21%,34.43%
4/20/2019 12:50,721545,16.37%,36.08%
4/20/2019 12:55,728750,16.40%,36.44%
4/20/2019 13:00,701363,16.27%,35.07%
4/20/2019 13:05,691700,16.23%,34.59%
4/20/2019 13:10,693688,16.24%,34.68%
4/20/2019 13:15,673299,16.14%,33.66%
4/20/2019 13:20,672434,16.14%,33.62%
4/20/2019 13:25,687197,16.21%,34.36%
4/20/2019 13:30,698128,16.26%,34.91%
4/20/2019 13:35,692308,16.23%,34.62%
4/20/2019 13:40,704750,16.29%,35.24%
4/20/2019 13:45,704130,16.29%,35.21%
4/20/2019 13:50,739414,16.45%,36.97%
4/20/2019 13:55,803854,16.75%,40.19%
4/20/2019 14:00,816663,16.81%,40.83%
4/20/2019 14:05,810581,16.78%,40.53%
4/20/2019 14:10,868980,17.06%,43.45%
4/20/2019 14:15,881401,17.11%,44.07%
4/20/2019 14:20,896455,17.18%,44.82%
4/20/2019 14:25,939517,17.38%,46.98%
4/20/2019 14:30,944390,17.41%,47.22%
4/20/2019 14:35,939277,17.38%,46.96%
4/20/2019 14:40,961456,17.49%,48.07%
4/20/2019 14:45,968267,17.52%,48.41%
4/20/2019 14:50,997838,17.66%,49.89%
4/20/2019 14:55,992982,17.63%,49.65%
4/20/2019 15:00,1008517,17.71%,50.43%
4/20/2019 15:05,995116,17.64%,49.76%
4/20/2019 15:10,992011,17.63%,49.60%
4/20/2019 15:15,1015636,17.74%,50.78%
4/20/2019 15:20,995998,17.65%,49.80%
4/20/2019 15:25,1027001,17.79%,51.35%
4/20/2019 15:30,1004257,17.69%,50.21%
4/20/2019 15:35,1006076,17.70%,50.30%
4/20/2019 15:40,999425,17.66%,49.97%
4/20/2019 15:45,1018240,17.75%,50.91%
4/20/2019 15:50,1009466,17.71%,50.47%
4/20/2019 15:55,999894,17.67%,49.99%
4/20/2019 16:00,1011700,17.72%,50.59%
4/20/2019 16:05,1007147,17.70%,50.36%
4/20/2019 16:10,1012970,17.73%,50.65%
4/20/2019 16:15,983531,17.59%,49.18%
4/20/2019 16:20,983418,17.59%,49.17%
4/20/2019 16:25,972688,17.54%,48.63%
4/20/2019 16:30,990797,17.62%,49.54%
4/20/2019 16:35,975008,17.55%,48.75%
4/20/2019 16:40,1004874,17.69%,50.24%
4/20/2019 16:45,965948,17.51%,48.30%
4/20/2019 16:50,1017116,17.75%,50.86%
4/20/2019 16:55,985963,17.60%,49.30%
4/20/2019 17:00,977701,17.56%,48.89%
4/20/2019 17:05,961913,17.49%,48.10%
4/20/2019 17:10,959024,17.48%,47.95%
4/20/2019 17:15,948737,17.43%,47.44%
4/20/2019 17:20,931518,17.35%,46.58%
4/20/2019 17:25,915491,17.27%,45.77%
4/20/2019 17:30,883240,17.12%,44.16%
4/20/2019 17:35,855880,16.99%,42.79%
4/20/2019 17:40,860100,17.01%,43.01%
4/20/2019 17:45,857670,17.00%,42.88%
